"TIME","GEO","UNIT","MOT_NRG","ENGINE","Value"
"1994","Spain","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Spain","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Spain","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Spain","Number","Diesel","Total","1 806 000"
"1994","Spain","Number","Diesel","Less than 1 400 cm³",":"
"1994","Spain","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Spain","Number","Diesel","2 000 cm³ or over",":"
"1994","France","Number","Total","Total","24 900 000"
"1994","France","Number","Total","Less than 1 400 cm³",":"
"1994","France","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","France","Number","Total","2 000 cm³ or over",":"
"1994","France","Number","Petroleum products","Total",":"
"1994","France","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","France","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","France","Number","Petroleum products","2 000 cm³ or over",":"
"1994","France","Number","Diesel","Total","6 938 000"
"1994","France","Number","Diesel","Less than 1 400 cm³",":"
"1994","France","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","France","Number","Diesel","2 000 cm³ or over",":"
"1994","Croatia","Number","Total","Total","698 000"
"1994","Croatia","Number","Total","Less than 1 400 cm³",":"
"1994","Croatia","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Croatia","Number","Total","2 000 cm³ or over",":"
"1994","Croatia","Number","Petroleum products","Total","572 000"
"1994","Croatia","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Croatia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Croatia","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Croatia","Number","Diesel","Total","126 000"
"1994","Croatia","Number","Diesel","Less than 1 400 cm³",":"
"1994","Croatia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Croatia","Number","Diesel","2 000 cm³ or over",":"
"1994","Italy","Number","Total","Total","29 665 000"
"1994","Italy","Number","Total","Less than 1 400 cm³",":"
"1994","Italy","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Italy","Number","Total","2 000 cm³ or over",":"
"1994","Italy","Number","Petroleum products","Total",":"
"1994","Italy","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Italy","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Italy","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Italy","Number","Diesel","Total",":"
"1994","Italy","Number","Diesel","Less than 1 400 cm³",":"
"1994","Italy","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Italy","Number","Diesel","2 000 cm³ or over",":"
"1994","Cyprus","Number","Total","Total","210 000"
"1994","Cyprus","Number","Total","Less than 1 400 cm³",":"
"1994","Cyprus","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Cyprus","Number","Total","2 000 cm³ or over",":"
"1994","Cyprus","Number","Petroleum products","Total","195 000"
"1994","Cyprus","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Cyprus","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Cyprus","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Cyprus","Number","Diesel","Total","15 000"
"1994","Cyprus","Number","Diesel","Less than 1 400 cm³",":"
"1994","Cyprus","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Cyprus","Number","Diesel","2 000 cm³ or over",":"
"1994","Latvia","Number","Total","Total","251 590"
"1994","Latvia","Number","Total","Less than 1 400 cm³",":"
"1994","Latvia","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Latvia","Number","Total","2 000 cm³ or over",":"
"1994","Latvia","Number","Petroleum products","Total","247 400"
"1994","Latvia","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Latvia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Latvia","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Latvia","Number","Diesel","Total","4 000"
"1994","Latvia","Number","Diesel","Less than 1 400 cm³",":"
"1994","Latvia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Latvia","Number","Diesel","2 000 cm³ or over",":"
"1994","Lithuania","Number","Total","Total","652 810"
"1994","Lithuania","Number","Total","Less than 1 400 cm³",":"
"1994","Lithuania","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Lithuania","Number","Total","2 000 cm³ or over",":"
"1994","Lithuania","Number","Petroleum products","Total",":"
"1994","Lithuania","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Lithuania","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Lithuania","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Lithuania","Number","Diesel","Total",":"
"1994","Lithuania","Number","Diesel","Less than 1 400 cm³",":"
"1994","Lithuania","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Lithuania","Number","Diesel","2 000 cm³ or over",":"
"1994","Luxembourg","Number","Total","Total","229 000"
"1994","Luxembourg","Number","Total","Less than 1 400 cm³",":"
"1994","Luxembourg","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Luxembourg","Number","Total","2 000 cm³ or over",":"
"1994","Luxembourg","Number","Petroleum products","Total","188 000"
"1994","Luxembourg","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Luxembourg","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Luxembourg","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Luxembourg","Number","Diesel","Total","40 000"
"1994","Luxembourg","Number","Diesel","Less than 1 400 cm³",":"
"1994","Luxembourg","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Luxembourg","Number","Diesel","2 000 cm³ or over",":"
"1994","Hungary","Number","Total","Total","2 178 891"
"1994","Hungary","Number","Total","Less than 1 400 cm³",":"
"1994","Hungary","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Hungary","Number","Total","2 000 cm³ or over",":"
"1994","Hungary","Number","Petroleum products","Total",":"
"1994","Hungary","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Hungary","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Hungary","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Hungary","Number","Diesel","Total","151 000"
"1994","Hungary","Number","Diesel","Less than 1 400 cm³",":"
"1994","Hungary","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Hungary","Number","Diesel","2 000 cm³ or over",":"
"1994","Malta","Number","Total","Total","170 635"
"1994","Malta","Number","Total","Less than 1 400 cm³",":"
"1994","Malta","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Malta","Number","Total","2 000 cm³ or over",":"
"1994","Malta","Number","Petroleum products","Total",":"
"1994","Malta","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Malta","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Malta","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Malta","Number","Diesel","Total",":"
"1994","Malta","Number","Diesel","Less than 1 400 cm³",":"
"1994","Malta","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Malta","Number","Diesel","2 000 cm³ or over",":"
"1994","Netherlands","Number","Total","Total","5 581 000"
"1994","Netherlands","Number","Total","Less than 1 400 cm³",":"
"1994","Netherlands","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Netherlands","Number","Total","2 000 cm³ or over",":"
"1994","Netherlands","Number","Petroleum products","Total","4 596 000"
"1994","Netherlands","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Netherlands","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Netherlands","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Netherlands","Number","Diesel","Total","608 000"
"1994","Netherlands","Number","Diesel","Less than 1 400 cm³",":"
"1994","Netherlands","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Netherlands","Number","Diesel","2 000 cm³ or over",":"
"1994","Austria","Number","Total","Total","3 479 000"
"1994","Austria","Number","Total","Less than 1 400 cm³",":"
"1994","Austria","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Austria","Number","Total","2 000 cm³ or over",":"
"1994","Austria","Number","Petroleum products","Total","2 762 000"
"1994","Austria","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Austria","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Austria","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Austria","Number","Diesel","Total","717 000"
"1994","Austria","Number","Diesel","Less than 1 400 cm³",":"
"1994","Austria","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Austria","Number","Diesel","2 000 cm³ or over",":"
"1994","Poland","Number","Total","Total","7 153 141"
"1994","Poland","Number","Total","Less than 1 400 cm³",":"
"1994","Poland","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Poland","Number","Total","2 000 cm³ or over",":"
"1994","Poland","Number","Petroleum products","Total",":"
"1994","Poland","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Poland","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Poland","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Poland","Number","Diesel","Total",":"
"1994","Poland","Number","Diesel","Less than 1 400 cm³",":"
"1994","Poland","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Poland","Number","Diesel","2 000 cm³ or over",":"
"1994","Portugal","Number","Total","Total","3 532 000"
"1994","Portugal","Number","Total","Less than 1 400 cm³",":"
"1994","Portugal","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Portugal","Number","Total","2 000 cm³ or over",":"
"1994","Portugal","Number","Petroleum products","Total",":"
"1994","Portugal","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Portugal","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Portugal","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Portugal","Number","Diesel","Total",":"
"1994","Portugal","Number","Diesel","Less than 1 400 cm³",":"
"1994","Portugal","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Portugal","Number","Diesel","2 000 cm³ or over",":"
"1994","Romania","Number","Total","Total","2 020 017"
"1994","Romania","Number","Total","Less than 1 400 cm³",":"
"1994","Romania","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Romania","Number","Total","2 000 cm³ or over",":"
"1994","Romania","Number","Petroleum products","Total",":"
"1994","Romania","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Romania","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Romania","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Romania","Number","Diesel","Total",":"
"1994","Romania","Number","Diesel","Less than 1 400 cm³",":"
"1994","Romania","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Romania","Number","Diesel","2 000 cm³ or over",":"
"1994","Slovenia","Number","Total","Total","657 287"
"1994","Slovenia","Number","Total","Less than 1 400 cm³",":"
"1994","Slovenia","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Slovenia","Number","Total","2 000 cm³ or over",":"
"1994","Slovenia","Number","Petroleum products","Total","602 579"
"1994","Slovenia","Number","Petroleum products","Less than 1 400 cm³","494 000"
"1994","Slovenia","Number","Petroleum products","From 1 400 to 1 999 cm³","107 000"
"1994","Slovenia","Number","Petroleum products","2 000 cm³ or over","8 000"
"1994","Slovenia","Number","Diesel","Total","53 024"
"1994","Slovenia","Number","Diesel","Less than 1 400 cm³","3 000"
"1994","Slovenia","Number","Diesel","From 1 400 to 1 999 cm³","47 000"
"1994","Slovenia","Number","Diesel","2 000 cm³ or over","8 000"
"1994","Slovakia","Number","Total","Total","994 046"
"1994","Slovakia","Number","Total","Less than 1 400 cm³",":"
"1994","Slovakia","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Slovakia","Number","Total","2 000 cm³ or over",":"
"1994","Slovakia","Number","Petroleum products","Total",":"
"1994","Slovakia","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Slovakia","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Slovakia","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Slovakia","Number","Diesel","Total",":"
"1994","Slovakia","Number","Diesel","Less than 1 400 cm³",":"
"1994","Slovakia","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Slovakia","Number","Diesel","2 000 cm³ or over",":"
"1994","Finland","Number","Total","Total","1 873 000"
"1994","Finland","Number","Total","Less than 1 400 cm³",":"
"1994","Finland","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Finland","Number","Total","2 000 cm³ or over",":"
"1994","Finland","Number","Petroleum products","Total","1 717 000"
"1994","Finland","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Finland","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Finland","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Finland","Number","Diesel","Total","141 000"
"1994","Finland","Number","Diesel","Less than 1 400 cm³",":"
"1994","Finland","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Finland","Number","Diesel","2 000 cm³ or over",":"
"1994","Sweden","Number","Total","Total","3 594 000"
"1994","Sweden","Number","Total","Less than 1 400 cm³",":"
"1994","Sweden","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Sweden","Number","Total","2 000 cm³ or over",":"
"1994","Sweden","Number","Petroleum products","Total","3 499 000"
"1994","Sweden","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Sweden","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Sweden","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Sweden","Number","Diesel","Total","95 000"
"1994","Sweden","Number","Diesel","Less than 1 400 cm³",":"
"1994","Sweden","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Sweden","Number","Diesel","2 000 cm³ or over",":"
"1994","United Kingdom","Number","Total","Total","21 740 000"
"1994","United Kingdom","Number","Total","Less than 1 400 cm³",":"
"1994","United Kingdom","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","United Kingdom","Number","Total","2 000 cm³ or over",":"
"1994","United Kingdom","Number","Petroleum products","Total","20 090 000"
"1994","United Kingdom","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","United Kingdom","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","United Kingdom","Number","Petroleum products","2 000 cm³ or over",":"
"1994","United Kingdom","Number","Diesel","Total","1 608 000"
"1994","United Kingdom","Number","Diesel","Less than 1 400 cm³",":"
"1994","United Kingdom","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","United Kingdom","Number","Diesel","2 000 cm³ or over",":"
"1994","Iceland","Number","Total","Total","116 000"
"1994","Iceland","Number","Total","Less than 1 400 cm³",":"
"1994","Iceland","Number","Total","From 1 400 to 1 999 cm³",":"
"1994","Iceland","Number","Total","2 000 cm³ or over",":"
"1994","Iceland","Number","Petroleum products","Total","110 000"
"1994","Iceland","Number","Petroleum products","Less than 1 400 cm³",":"
"1994","Iceland","Number","Petroleum products","From 1 400 to 1 999 cm³",":"
"1994","Iceland","Number","Petroleum products","2 000 cm³ or over",":"
"1994","Iceland","Number","Diesel","Total","6 000"
"1994","Iceland","Number","Diesel","Less than 1 400 cm³",":"
"1994","Iceland","Number","Diesel","From 1 400 to 1 999 cm³",":"
"1994","Iceland","Number","Diesel","2 000 cm³ or over",":"
